reported_date,province_state,population,lat,lng,confirmed,active,deaths,recovered,hospitalization_rate,incident_rate,mortality_rate,people_hospitalized,people_tested,testing_rate
2020-04-15,Alabama,4903185,32.3182,-86.9023,4075,3957,118,,12.88,86.91,2.9,525,34077,726.76
2020-04-14,Alabama,4903185,32.3182,-86.9023,3953,3839,114,,12.47,84.31,2.88,493,33117,706.29
2020-04-13,Alabama,4903185,32.3182,-86.9023,3734,3635,99,,12.24,79.63,2.65,457,29182,622.36
2020-04-12,Alabama,4903185,32.3182,-86.9023,3563,3470,93,,12.26,75.99,2.61,437,21583,460.3
2020-04-18,Alabama,4903185,32.3182,-86.9023,4712,4559,153,,13.16,100.49,3.25,620,42538,907.21
2020-04-17,Alabama,4903185,32.3182,-86.9023,4571,4423,148,,12.99,97.49,3.24,594,37848,807.18
2020-04-16,Alabama,4903185,32.3182,-86.9023,4345,4212,133,,12.73,92.67,3.06,553,36391,776.11
2020-04-23,Alabama,4903185,32.3182,-86.9023,5832,5630,202,,13.17,124.38,3.46,768,52641,1122.67
2020-04-22,Alabama,4903185,32.3182,-86.9023,5593,5397,196,,13.05,119.28,3.5,730,48760,1039.9
2020-04-21,Alabama,4903185,32.3182,-86.9023,5317,5134,183,,13.15,113.4,3.44,699,48526,1034.91
2020-04-20,Alabama,4903185,32.3182,-86.9023,5079,4916,163,,12.62,108.32,3.21,641,45900,978.91
2020-04-19,Alabama,4903185,32.3182,-86.9023,4888,4731,157,,13.11,104.25,3.21,641,45712,974.9
2020-04-26,Alabama,4903185,32.3182,-86.9023,6421,6202,219,,13.16,136.94,3.41,845,73551,1568.62
2020-04-25,Alabama,4903185,32.3182,-86.9023,6026,5817,209,,13.92,128.52,3.47,839,71344,1521.55
2020-04-24,Alabama,4903185,32.3182,-86.9023,6026,5817,209,,12.76,128.52,3.47,769,52889,1127.96
2020-04-30,Alabama,4903185,32.3182,-86.9023,7088,6816,272,0,13.8,151.17,3.84,978,87196,1859.63
2020-04-29,Alabama,4903185,32.3182,-86.9023,6912,6656,256,,13.67,147.41,3.7,945,80449,1715.73
2020-04-28,Alabama,4903185,32.3182,-86.9023,6750,6508,242,,13.5,143.96,3.59,911,75827,1617.16
2020-04-27,Alabama,4903185,32.3182,-86.9023,6539,6311,228,,13.34,139.46,3.49,872,73997,1578.13
2020-05-05,Alabama,4903185,32.3182,-86.9023,8437,8122,315,,13.12,179.94,3.73,1107,106766,2277
2020-05-04,Alabama,4903185,32.3182,-86.9023,8112,7814,298,0,13.12,173,3.67,1064,103117,2199.17
2020-05-03,Alabama,4903185,32.3182,-86.9023,7888,7598,290,0,13.12,168.23,3.68,1035,92500,1972.75
2020-05-02,Alabama,4903185,32.3182,-86.9023,7611,7323,288,0,13.44,162.32,3.78,1023,92209,1966.54
2020-05-01,Alabama,4903185,32.3182,-86.9023,7294,7005,289,0,13.82,155.56,3.96,1008,91933,1960.65
2020-05-08,Alabama,4903185,32.3182,-86.9023,9385,9002,383,,12.86,200.15,4.08,1207,120114,2561.67
2020-05-07,Alabama,4903185,32.3182,-86.9023,9046,8677,369,,13.02,192.92,4.08,1178,115173,2456.29
2020-05-06,Alabama,4903185,32.3182,-86.9023,8691,8348,343,,13.32,185.35,3.95,1158,109516,2335.65
2020-05-12,Alabama,4903185,32.3182,-86.9023,10464,10029,435,,12.3,223.17,4.16,1287,133218,2841.14
2020-05-11,Alabama,4903185,32.3182,-86.9023,10164,9761,403,,12.36,216.77,3.96,1256,129444,2760.65
2020-05-10,Alabama,4903185,32.3182,-86.9023,9889,9496,393,,12.54,210.9,3.97,1240,127421,2717.5
2020-05-09,Alabama,4903185,32.3182,-86.9023,9668,9278,390,,12.7,206.19,4.03,1228,125494,2676.41
2020-05-16,Alabama,4903185,32.3182,-86.9023,11674,11189,485,,11.88,238.09,4.15,1387,153494,3130.5
2020-05-15,Alabama,4903185,32.3182,-86.9023,11373,10890,483,,12.11,231.95,4.25,1377,146063,2978.94
2020-05-14,Alabama,4903185,32.3182,-86.9023,11101,10628,473,,12.16,226.4,4.26,1350,141985,2895.77
2020-05-13,Alabama,4903185,32.3182,-86.9023,10700,10250,450,,12.31,228.2,4.21,1317,136372,2908.4
2020-05-19,Alabama,4903185,32.3182,-86.9023,12376,11872,504,,11.74,252.41,4.07,1453,157566,3213.54
2020-05-18,Alabama,4903185,32.3182,-86.9023,12086,11597,489,,11.72,246.49,4.05,1416,157123,3204.51
2020-05-17,Alabama,4903185,32.3182,-86.9023,11771,11283,488,,11.83,240.07,4.15,1392,156350,3188.74
2020-05-23,Alabama,4903185,32.3182,-86.9023,14117,5617,549,7951,11.26,287.91,3.89,1589,182676,3725.66
2020-05-22,Alabama,4903185,32.3182,-86.9023,13670,5178,541,7951,11.42,278.8,3.96,1561,177768,3625.56
2020-05-21,Alabama,4903185,32.3182,-86.9023,13288,12759,529,,11.5,271.01,3.98,1528,170739,3482.21
2020-05-20,Alabama,4903185,32.3182,-86.9023,13052,12530,522,,11.44,266.19,4,1493,164450,3353.94
2020-05-28,Alabama,4903185,32.3182,-86.9023,16530,6584,591,9355,10.68,337.13,3.58,1765,200481,4088.79
2020-05-27,Alabama,4903185,32.3182,-86.9023,16032,7498,583,7951,10.72,326.97,3.64,1719,195794,3993.2
2020-05-26,Alabama,4903185,32.3182,-86.9023,15650,7119,580,7951,10.68,319.18,3.71,1671,193759,3951.7
2020-05-25,Alabama,4903185,32.3182,-86.9023,14986,6469,566,7951,10.87,305.64,3.78,1629,190315,3881.46
2020-05-24,Alabama,4903185,32.3182,-86.9023,14478,5976,551,7951,11.13,295.28,3.81,1612,185799,3789.35
2020-06-01,Alabama,4903185,32.3182,-86.9023,18630,8629,646,9355,9.96,379.96,3.47,1856,223523,4558.73
2020-05-31,Alabama,4903185,32.3182,-86.9023,17952,7967,630,9355,10.27,366.13,3.51,1844,217553,4436.97
2020-05-30,Alabama,4903185,32.3182,-86.9023,17359,7386,618,9355,10.52,354.04,3.56,1826,212201,4327.82
2020-05-29,Alabama,4903185,32.3182,-86.9023,17031,7066,610,9355,10.57,347.35,3.58,1800,208883,4260.15
2020-06-05,Alabama,4903185,32.3182,-86.9023,19387,7316,676,11395,10.05,395.4,3.49,1949,239473,4884.03
2020-06-04,Alabama,4903185,32.3182,-86.9023,19072,7024,653,11395,10.11,388.97,3.42,1929,235299,4798.9
2020-06-03,Alabama,4903185,32.3182,-86.9023,18851,6803,653,11395,10.08,384.46,3.46,1900,231594,4723.34
2020-06-02,Alabama,4903185,32.3182,-86.9023,18766,8758,653,9355,10.01,382.73,3.48,1879,223802,4564.42
2020-06-08,Alabama,4903185,32.3182,-86.9023,20925,8812,718,11395,9.82,426.76,3.43,2054,259991,5302.49
2020-06-07,Alabama,4903185,32.3182,-86.9023,20500,8413,692,11395,9.86,418.1,3.38,2022,259566,5293.82
2020-06-06,Alabama,4903185,32.3182,-86.9023,20043,7959,689,11395,9.94,408.78,3.44,1993,245644,5009.89
2020-06-12,Alabama,4903185,32.3182,-86.9023,23710,9433,769,13508,9.29,483.56,3.24,2202,286385,5840.8
2020-06-11,Alabama,4903185,32.3182,-86.9023,22845,8582,755,13508,9.48,465.92,3.3,2165,278826,5686.63
2020-06-10,Alabama,4903185,32.3182,-86.9023,21989,7737,744,13508,9.68,448.46,3.38,2129,273057,5568.97
2020-06-09,Alabama,4903185,32.3182,-86.9023,21422,9298,729,11395,9.74,436.9,3.4,2087,267739,5460.51
2020-06-17,Alabama,4903185,32.3182,-86.9023,27312,10548,790,15974,8.61,557.03,2.89,2352,310723,6337.17
2020-06-16,Alabama,4903185,32.3182,-86.9023,26912,12619,785,13508,8.6,548.87,2.92,2315,305424,6229.09
2020-06-15,Alabama,4903185,32.3182,-86.9023,26272,11990,774,13508,8.6,535.81,2.95,2259,302674,6173.01
2020-06-14,Alabama,4903185,32.3182,-86.9023,25615,11334,773,13508,8.8,522.42,3.02,2255,297455,6066.57
2020-06-13,Alabama,4903185,32.3182,-86.9023,24601,10320,773,13508,9.11,501.74,3.14,2241,293252,5980.85
2020-06-21,Alabama,4903185,32.3182,-86.9023,30021,13208,839,15974,8.19,612.28,2.79,2460,344678,7029.68
2020-06-20,Alabama,4903185,32.3182,-86.9023,29549,12737,838,15974,8.27,602.65,2.84,2443,339523,6924.54
2020-06-19,Alabama,4903185,32.3182,-86.9023,29002,12206,822,15974,8.33,591.49,2.83,2416,331325,6757.34
2020-06-18,Alabama,4903185,32.3182,-86.9023,28206,11422,810,15974,8.41,575.26,2.87,2373,322534,6578.05
2020-06-24,Alabama,4903185,32.3182,-86.9023,32064,12307,891,18866,8.01,653.94,2.78,2567,358759,7316.86
2020-06-23,Alabama,4903185,32.3182,-86.9023,31097,14259,864,15974,8.11,634.22,2.78,2521,354038,7220.57
2020-06-22,Alabama,4903185,32.3182,-86.9023,30454,13639,841,15974,8.11,621.11,2.76,2471,349110,7120.07
2020-06-28,Alabama,4903185,32.3182,-86.9023,35441,15656,919,18866,7.63,722.82,2.59,2703,386280,7878.14
2020-06-27,Alabama,4903185,32.3182,-86.9023,35083,15298,919,18866,7.69,715.51,2.62,2697,384026,7832.17
2020-06-26,Alabama,4903185,32.3182,-86.9023,34183,14410,907,18866,7.76,697.16,2.65,2653,378323,7715.86
2020-06-25,Alabama,4903185,32.3182,-86.9023,33206,13444,896,18866,7.87,677.23,2.7,2612,369458,7535.06
2020-07-02,Alabama,4903185,32.3182,-86.9023,40111,17044,985,22082,7.07,818.06,2.46,2835,419728,8560.31
2020-07-01,Alabama,4903185,32.3182,-86.9023,38962,19124,972,18866,7.19,794.63,2.49,2803,413953,8442.53
2020-06-30,Alabama,4903185,32.3182,-86.9023,38045,18229,950,18866,7.28,775.92,2.5,2769,406652,8293.63
2020-06-29,Alabama,4903185,32.3182,-86.9023,37175,17380,929,18866,7.33,758.18,2.5,2725,393293,8021.17
2020-07-05,Alabama,4903185,32.3182,-86.9023,43953,20864,1007,22082,6.62,896.42,2.29,2909,449886,9175.38
2020-07-04,Alabama,4903185,32.3182,-86.9023,42862,19773,1007,22082,6.78,874.17,2.35,2906,442088,9016.34
2020-07-03,Alabama,4903185,32.3182,-86.9023,41865,18777,1006,22082,6.89,853.83,2.4,2883,430631,8782.68
2020-07-09,Alabama,4903185,32.3182,-86.9023,49174,22323,1068,25783,6.18,1002.9,2.17,3039,470504,9595.89
2020-07-08,Alabama,4903185,32.3182,-86.9023,46962,23822,1058,22082,6.4,957.79,2.25,3006,468292,9550.77
2020-07-07,Alabama,4903185,32.3182,-86.9023,45785,22670,1033,22082,6.47,933.78,2.26,2961,461364,9409.48
2020-07-06,Alabama,4903185,32.3182,-86.9023,44878,21789,1007,22082,6.49,915.28,2.24,2914,455095,9281.62
2020-07-14,Alabama,4903185,32.3182,-86.9023,57255,30308,1164,25783,12.44,1167.71,2.03,7123,529089,10790.72
2020-07-13,Alabama,4903185,32.3182,-86.9023,55545,28638,1124,25783,12.14,1132.84,2.02,6745,519604,10597.28
2020-07-12,Alabama,4903185,32.3182,-86.9023,53587,26683,1121,25783,12.59,1092.9,2.09,6745,511506,10432.12
2020-07-11,Alabama,4903185,32.3182,-86.9023,51947,25050,1114,25783,12.98,1059.45,2.14,6745,502020,10238.65
2020-07-10,Alabama,4903185,32.3182,-86.9023,50508,23621,1104,25783,6.12,1030.11,2.19,3089,492216,10038.7
2020-07-18,Alabama,4903185,32.3182,-86.9023,65234,34212,1286,29736,11.93,1330.44,1.97,7782,574495,11716.77
2020-07-17,Alabama,4903185,32.3182,-86.9023,63091,32090,1265,29736,12.02,1286.74,2.01,7584,563115,11484.68
2020-07-16,Alabama,4903185,32.3182,-86.9023,61088,30122,1230,29736,12.41,1245.88,2.01,7584,551109,11239.82
2020-07-15,Alabama,4903185,32.3182,-86.9023,59067,28120,1211,29736,12.34,1204.67,2.05,7291,541049,11034.64
2020-07-22,Alabama,4903185,32.3182,-86.9023,71813,40713,1364,29736,11.89,1464.62,1.9,8538,609488,12430.45
2020-07-21,Alabama,4903185,32.3182,-86.9023,70358,39319,1303,29736,12.14,1434.94,1.85,8538,600381,12244.71
2020-07-20,Alabama,4903185,32.3182,-86.9023,68891,37864,1291,29736,12.15,1405.03,1.87,8368,593788,12110.25
2020-07-19,Alabama,4903185,32.3182,-86.9023,67011,35988,1287,29736,11.61,1366.68,1.92,7782,585533,11941.89
2020-07-26,Alabama,4903185,32.3182,-86.9023,79294,45311,1473,32510,11.55,1617.19,1.86,9157,649686,13250.29
2020-07-25,Alabama,4903185,32.3182,-86.9023,78130,44164,1456,32510,11.72,1593.45,1.86,9157,641611,13085.6
2020-07-24,Alabama,4903185,32.3182,-86.9023,76005,42057,1438,32510,12.05,1550.11,1.89,9157,628984,12828.07
2020-07-23,Alabama,4903185,32.3182,-86.9023,74212,40305,1397,32510,12.12,1513.55,1.88,8995,619527,12635.2
2020-07-30,Alabama,4903185,32.3182,-86.9023,85762,48796,1565,35401,11.74,1749.11,1.82,10070,680108,13870.74
2020-07-29,Alabama,4903185,32.3182,-86.9023,83782,49734,1538,32510,11.81,1708.73,1.84,9893,668275,13629.41
2020-07-28,Alabama,4903185,32.3182,-86.9023,82366,48365,1491,32510,12.01,1679.85,1.81,9893,665399,13570.75
2020-07-27,Alabama,4903185,32.3182,-86.9023,81115,47114,1491,32510,11.95,1654.33,1.84,9694,657959,13419.01
2020-08-03,Alabama,4903185,32.3182,-86.9023,92661,55627,1633,35401,11.73,1889.81,1.76,10865,714051,14563
2020-08-02,Alabama,4903185,32.3182,-86.9023,91444,54416,1627,35401,11.51,1864.99,1.78,10521,706070,14400.23
2020-08-01,Alabama,4903185,32.3182,-86.9023,89349,52345,1603,35401,11.78,1822.26,1.79,10521,697371,14222.82
2020-07-31,Alabama,4903185,32.3182,-86.9023,87723,50742,1580,35401,11.99,1789.1,1.8,10521,689467,14061.62
2020-08-06,Alabama,4903185,32.3182,-86.9023,96592,56955,1714,37923,11.71,1969.98,1.77,11313,739784,15087.83
2020-08-05,Alabama,4903185,32.3182,-86.9023,94654,55036,1695,37923,11.73,1930.46,1.79,11100,727460,14836.48
2020-08-04,Alabama,4903185,32.3182,-86.9023,93702,56635,1666,35401,11.85,1911.04,1.78,11100,722301,14731.26
2020-08-10,Alabama,4903185,32.3182,-86.9023,103020,63300,1797,37923,11.72,2101.08,1.74,12070,780567,15919.59
2020-08-09,Alabama,4903185,32.3182,-86.9023,101334,61643,1768,37923,11.39,2066.7,1.74,11537,762451,15550.12
2020-08-08,Alabama,4903185,32.3182,-86.9023,100173,60495,1755,37923,11.52,2043.02,1.75,11537,749502,15286.02
2020-08-07,Alabama,4903185,32.3182,-86.9023,98301,58643,1735,37923,11.74,2004.84,1.76,11537,749416,15284.27
2020-08-14,Alabama,4903185,32.3182,-86.9023,106309,62893,1893,41523,11.72,2168.16,1.78,12456,824984,16825.47
2020-08-13,Alabama,4903185,32.3182,-86.9023,105557,62144,1890,41523,11.8,2152.83,1.79,12456,802562,16368.18
2020-08-12,Alabama,4903185,32.3182,-86.9023,104786,61381,1882,41523,11.73,2137.1,1.8,12292,795771,16229.68
2020-08-11,Alabama,4903185,32.3182,-86.9023,103851,64081,1847,37923,11.62,2118.03,1.78,12070,783689,15983.26
2020-08-18,Alabama,4903185,32.3182,-86.9023,110361,66902,1936,41523,11.74,2250.8,1.75,12958,868259,17708.06
2020-08-17,Alabama,4903185,32.3182,-86.9023,109004,65556,1925,41523,11.89,2223.13,1.77,12958,852923,17395.28
2020-08-16,Alabama,4903185,32.3182,-86.9023,108433,65012,1898,41523,11.63,2211.48,1.75,12607,846424,17262.74
2020-08-15,Alabama,4903185,32.3182,-86.9023,107580,64161,1896,41523,11.72,2194.08,1.76,12607,837017,17070.88
2020-08-22,Alabama,4903185,32.3182,-86.9023,114532,67837,2011,44684,11.79,2335.87,1.76,13502,916282,18687.49
2020-08-21,Alabama,4903185,32.3182,-86.9023,113632,66952,1996,44684,11.73,2317.51,1.76,13330,897100,18296.27
2020-08-20,Alabama,4903185,32.3182,-86.9023,112449,65791,1974,44684,11.85,2293.39,1.76,13330,896779,18289.72
2020-08-19,Alabama,4903185,32.3182,-86.9023,111478,68011,1944,41523,11.73,2273.58,1.74,13080,885346,18056.55
2020-08-26,Alabama,4903185,32.3182,-86.9023,119254,69181,2045,48028,11.74,2432.17,1.71,14005,943685,19246.37
2020-08-25,Alabama,4903185,32.3182,-86.9023,117242,70521,2037,44684,11.76,2391.14,1.74,13793,927277,18911.73
2020-08-24,Alabama,4903185,32.3182,-86.9023,116710,70002,2024,44684,11.82,2380.29,1.73,13793,923319,18831
2020-08-23,Alabama,4903185,32.3182,-86.9023,115060,68363,2013,44684,11.73,2346.64,1.75,13502,921669,18797.35
2020-08-30,Alabama,4903185,32.3182,-86.9023,125235,75045,2162,48028,,2554.16,1.73,,981062,20008.67
2020-08-29,Alabama,4903185,32.3182,-86.9023,123889,73709,2152,48028,,2526.7,1.74,,975818,19901.72
2020-08-28,Alabama,4903185,32.3182,-86.9023,122185,72050,2107,48028,,2491.95,1.72,,964863,19678.29
2020-08-27,Alabama,4903185,32.3182,-86.9023,121023,70919,2076,48028,11.57,2468.25,1.72,14005,956809,19514.03
2020-08-31,Alabama,4903185,32.3182,-86.9023,126058,75848,2182,48028,,2570.94,1.73,,985287,20094.84
2020-04-15,Alaska,731545,61.3707,-152.4044,293,284,9,106,11.6,49.02,3.07,34,8664,1449.44
2020-04-14,Alaska,731545,61.3707,-152.4044,285,276,9,98,11.23,47.68,3.16,32,8348,1396.57
2020-04-13,Alaska,731545,61.3707,-152.4044,277,269,8,85,11.55,46.34,2.89,32,7830,1309.91
2020-04-12,Alaska,731545,61.3707,-152.4044,272,264,8,66,11.4,45.5,2.94,31,8038,1344.71
2020-04-19,Alaska,731545,61.3707,-152.4044,319,310,9,153,11.6,53.37,2.82,37,9895,1655.38
2020-04-18,Alaska,731545,61.3707,-152.4044,314,305,9,147,12.42,52.53,2.87,39,9655,1615.23
2020-04-17,Alaska,731545,61.3707,-152.4044,309,300,9,128,11.65,51.69,2.91,36,9450,1580.93
2020-04-16,Alaska,731545,61.3707,-152.4044,300,291,9,110,11.67,50.19,3,35,8735,1461.32
2020-04-22,Alaska,731545,61.3707,-152.4044,335,326,9,196,11.64,56.04,2.69,39,12159,2034.13
2020-04-21,Alaska,731545,61.3707,-152.4044,329,320,9,168,12.77,55.04,2.74,42,11119,1860.15
2020-04-20,Alaska,731545,61.3707,-152.4044,321,312,9,161,14.33,53.7,2.8,46,10124,1693.69
2020-04-26,Alaska,731545,61.3707,-152.4044,340,331,9,217,4.12,56.88,2.65,14,16177,2706.32
2020-04-25,Alaska,731545,61.3707,-152.4044,339,330,9,217,9.44,56.71,2.65,32,15732,2631.87
2020-04-24,Alaska,731545,61.3707,-152.4044,339,330,9,208,10.62,56.71,2.65,36,12281,2054.54
2020-04-23,Alaska,731545,61.3707,-152.4044,337,328,9,209,12.46,56.38,2.67,42,12161,2034.47
2020-04-30,Alaska,731545,61.3707,-152.4044,355,94,9,252,,59.39,2.54,,19119,3198.5
2020-04-29,Alaska,731545,61.3707,-152.4044,355,346,9,240,,59.39,2.54,,19119,3198.5
2020-04-28,Alaska,731545,61.3707,-152.4044,351,342,9,228,,58.72,2.56,,17089,2858.89
2020-04-27,Alaska,731545,61.3707,-152.4044,345,336,9,218,2.9,57.72,2.61,10,16256,2719.54
2020-05-05,Alaska,731545,61.3707,-152.4044,371,85,9,277,,62.07,2.43,,22692,3796.24
2020-05-04,Alaska,731545,61.3707,-152.4044,370,98,9,263,,61.9,2.43,,21723,3634.13
2020-05-03,Alaska,731545,61.3707,-152.4044,368,97,9,262,,61.56,2.45,,21578,3609.88
2020-05-02,Alaska,731545,61.3707,-152.4044,365,95,9,261,,61.06,2.47,,21399,3579.93
2020-05-01,Alaska,731545,61.3707,-152.4044,364,101,9,254,,60.9,2.47,,20325,3400.26
2020-05-08,Alaska,731545,61.3707,-152.4044,377,62,10,305,,63.07,2.65,,25473,4261.49
2020-05-07,Alaska,731545,61.3707,-152.4044,374,73,10,291,,62.57,2.67,,24341,4072.11
2020-05-06,Alaska,731545,61.3707,-152.4044,372,78,10,284,,62.23,2.69,,23655,3957.35
2020-05-12,Alaska,731545,61.3707,-152.4044,383,39,10,334,,64.07,2.61,,29961,5012.3
2020-05-11,Alaska,731545,61.3707,-152.4044,379,41,10,328,,63.4,2.64,,28680,4798
2020-05-10,Alaska,731545,61.3707,-152.4044,379,45,10,324,,63.4,2.64,,27364,4577.84
2020-05-09,Alaska,731545,61.3707,-152.4044,378,50,10,318,,63.24,2.65,,26449,4424.77
2020-05-16,Alaska,731545,61.3707,-152.4044,388,34,10,344,,53.04,2.58,,33281,4549.41
2020-05-15,Alaska,731545,61.3707,-152.4044,388,35,10,343,,53.04,2.58,,32418,4431.44
2020-05-14,Alaska,731545,61.3707,-152.4044,383,34,10,339,,52.35,2.61,,31762,4341.77
2020-05-13,Alaska,731545,61.3707,-152.4044,383,35,10,338,,64.07,2.61,,30649,5127.4
2020-05-20,Alaska,731545,61.3707,-152.4044,401,39,10,352,,54.82,2.49,,37045,5063.94
2020-05-19,Alaska,731545,61.3707,-152.4044,400,42,10,348,,54.68,2.5,,36380,4973.04
2020-05-18,Alaska,731545,61.3707,-152.4044,388,33,10,345,,53.04,2.58,,35611,4867.92
2020-05-17,Alaska,731545,61.3707,-152.4044,388,34,10,344,,53.04,2.58,,34651,4736.69
2020-05-24,Alaska,731545,61.3707,-152.4044,407,39,10,358,,55.64,2.46,,43507,5947.28
